58,30.928913,-36.189003,5.2600903,-0.30096047
59,31.409666,-36.66282,5.2531539,-0.30509444
60,31.887279,-37.130719,5.2434405,-0.30917592
61,32.361702,-37.592711,5.2310086,-0.31320478
62,32.83289,-38.048808,5.2159179,-0.31718088
63,33.300794,-38.499024,5.1982293,-0.32110411
64,33.765369,-38.943373,5.1780044,-0.32497442
65,34.226566,-39.381872,5.1553061,-0.32879173
66,34.684341,-39.814539,5.1301978,-0.33255604
67,35.138648,-40.241392,5.1027441,-0.33626735
68,35.589441,-40.662451,5.0730102,-0.33992569
69,36.036675,-41.077737,5.0410619,-0.3435311
70,36.480306,-41.487271,5.0069658,-0.34708365
71,36.920288,-41.891077,4.9707889,-0.35058344
72,37.356578,-42.289177,4.932599,-0.35403059
73,37.789133,-42.681597,4.8924641,-0.35742522
74,38.217909,-43.068361,4.8504526,-0.3607675
75,38.642863,-43.449496,4.8066334,-0.36405758
76,39.063953,-43.825028,4.7610755,-0.36729566
77,39.481136,-44.194984,4.7138482,-0.37048195
78,39.894372,-44.559393,4.6650211,-0.37361666
79,40.303618,-44.918281,4.6146637,-0.37670002
80,40.708833,-45.271679,4.5628457,-0.37973229
81,41.109978,-45.619615,4.5096366,-0.38271373
82,41.507012,-45.962118,4.4551062,-0.3856446
83,41.899895,-46.299219,4.3993239,-0.3885252
84,42.288588,-46.630948,4.3423592,-0.39135582
85,42.673053,-46.957334,4.2842812,-0.39413677
86,43.05325,-47.278409,4.2251589,-0.39686835
87,43.429142,-47.594203,4.1650609,-0.39955091
88,43.800691,-47.904746,4.1040556,-0.40218476
89,44.16786,-48.210071,4.0422111,-0.40477024
90,44.530612,-48.510207,3.979595,-0.40730771
91,44.888911,-48.805185,3.9162743,-0.40979751
92,45.242721,-49.095037,3.8523159,-0.41224
93,45.592007,-49.379793,3.7877858,-0.41463554
94,45.936734,-49.659484,3.7227497,-0.4169845
95,46.276868,-49.93414,3.6572727,-0.41928724
96,46.612373,-50.203792,3.5914192,-0.42154414
97,46.943218,-50.468471,3.525253,-0.42375557
98,47.269368,-50.728205,3.4588372,-0.4259219
99,47.590791,-50.983025,3.3922342,-0.42804352
100,47.907455,-51.232961,3.3255059,-0.43012081
101,48.219329,-51.478042,3.258713,-0.43215413
102,48.52638,-51.718296,3.1919159,-0.43414387
103,48.828579,-51.953753,3.1251739,-0.43609041
104,49.125896,-52.184441,3.0585455,-0.43799412
105,49.418299,-52.410388,2.9920886,-0.43985538
106,49.705761,-52.631621,2.9258598,-0.44167457
107,49.988252,-52.848168,2.8599154,-0.44345205
108,50.265745,-53.060055,2.7943103,-0.4451882
109,50.538211,-53.26731,2.7290987,-0.44688337
110,50.805623,-53.469957,2.6643339,-0.44853795
111,51.067955,-53.668023,2.6000682,-0.45015228
112,51.32518,-53.861533,2.536353,-0.45172672
113,51.577272,-54.050511,2.4732386,-0.45326163
114,51.824207,-54.234982,2.4107745,-0.45475735
115,52.06596,-54.414969,2.349009,-0.45621422
116,52.302505,-54.590495,2.2879897,-0.45763259
117,52.533821,-54.761584,2.2277629,-0.45901279
118,52.759883,-54.928257,2.1683739,-0.46035514
119,52.98067,-55.090537,2.1098673,-0.46165997
120,53.196158,-55.248444,2.0522861,-0.46292759
121,53.406327,-55.402,1.9956728,-0.46415832
122,53.611155,-55.551224,1.9400685,-0.46535246
123,53.810622,-55.696136,1.8855135,-0.46651031
124,54.004708,-55.836755,1.8320467,-0.46763215
125,54.193394,-55.9731,1.7797063,-0.46871829
126,54.37666,-56.10519,1.7285292,-0.46976898
127,54.554489,-56.233041,1.6785513,-0.47078451
128,54.726863,-56.35667,1.6298073,-0.47176514
129,54.893763,-56.476094,1.582331,-0.47271112
130,55.055175,-56.59133,1.5361551,-0.47362271
131,55.211081,-56.702392,1.491311,-0.47450015
132,55.361466,-56.809295,1.4478291,-0.47534367
133,55.506314,-56.912053,1.405739,-0.47615349
134,55.645612,-57.010681,1.3650687,-0.47692985
135,55.779346,-57.105192,1.3258455,-0.47767294
136,55.907502,-57.195597,1.2880953,-0.47838298
137,56.030067,-57.28191,1.2518433,-0.47906015
138,56.147029,-57.364142,1.2171131,-0.47970465
139,56.258376,-57.442304,1.1839276,-0.48031664
140,56.364098,-57.516406,1.1523083,-0.48089631
141,56.464183,-57.586459,1.1222759,-0.48144382
142,56.558622,-57.652472,1.0938497,-0.48195931
143,56.647405,-57.714454,1.0670481,-0.48244294
144,56.730524,-57.772412,1.0418882,-0.48289484
145,56.807969,-57.826356,1.0183863,-0.48331513
146,56.879734,-57.876291,0.99655729,-0.48370394
147,56.945811,-57.922226,0.97641507,-0.48406138
148,57.006193,-57.964165,0.95797244,-0.48438756
149,57.060875,-58.002116,0.94124108,-0.48468255
150,57.10985,-58.036082,0.92623158,-0.48494645
151,57.153115,-58.066068,0.9129534,-0.48517934
152,57.190664,-58.092079,0.90141491,-0.48538128
153,57.222495,-58.114118,0.89162337,-0.48555232
154,57.248603,-58.132188,0.88358491,-0.48569253
155,57.268986,-58.146291,0.8773046,-0.48580193
156,57.283643,-58.156429,0.87278636,-0.48588057
157,57.292571,-58.162604,0.87003302,-0.48592846
158,57.29577,-58.164816,0.86904632,-0.48594561
159,57.293239,-58.163066,0.86982686,-0.48593204
160,57.284979,-58.157354,0.87237416,-0.48588774
161,57.270991,-58.147678,0.87668662,-0.48581269
162,57.251276,-58.134037,0.88276154,-0.48570688
163,57.225835,-58.116431,0.89059512,-0.48557027
164,57.194672,-58.094855,0.90018244,-0.48540282
165,57.15779,-58.069308,0.91151747,-0.48520449
166,57.115192,-58.039785,0.9245931,-0.48497522
167,57.066882,-58.006284,0.93940108,-0.48471494
168,57.012866,-57.968798,0.95593208,-0.48442358
169,56.953149,-57.927324,0.97417564,-0.48410105
170,56.887736,-57.881856,0.99412022,-0.48374726
171,56.816635,-57.832388,1.0157531,-0.48336211
172,56.739852,-57.778912,1.0390607,-0.4829455
173,56.657395,-57.721422,1.0640279,-0.48249729
174,56.569272,-57.659911,1.0906388,-0.48201738
175,56.475492,-57.594369,1.1188764,-0.48150561
176,56.376065,-57.524788,1.1487224,-0.48096184
177,56.271001,-57.451158,1.1801576,-0.48038593
178,56.160309,-57.37347,1.2131615,-0.47977772
179,56.044001,-57.291714,1.2477126,-0.47913702
180,55.922089,-57.205878,1.2837883,-0.47846367
181,55.794585,-57.11595,1.3213649,-0.47775748
182,55.661502,-57.021919,1.3604176,-0.47701825
183,55.522852,-56.923772,1.4009205,-0.47624579
184,55.37865,-56.821496,1.4428464,-0.47543988
185,55.22891,-56.715077,1.4861674,-0.4746003
186,55.073648,-56.604502,1.5308541,-0.47372683
187,54.912878,-56.489754,1.5768763,-0.47281924
188,54.746616,-56.370819,1.6242025,-0.47187728
189,54.574881,-56.247681,1.6728003,-0.47090071
190,54.397687,-56.120324,1.722636,-0.46988926
191,54.215055,-55.98873,1.7736751,-0.46884269
192,54.027,-55.852882,1.8258817,-0.4677607
193,53.833543,-55.712762,1.8792189,-0.46664304
194,53.634703,-55.568352,1.933649,-0.46548941
195,53.430499,-55.419632,1.9891329,-0.46429952
196,53.220952,-55.266583,2.0456306,-0.46307307
197,53.006083,-55.109184,2.103101,-0.46180977
198,52.785914,-54.947416,2.1615019,-0.4605093
199,52.560466,-54.781256,2.2207902,-0.45917134
200,52.329762,-54.610684,2.2809216,-0.45779557
201,52.093825,-54.435676,2.3418509,-0.45638168
202,51.852679,-54.25621,2.4035317,-0.45492931
203,51.606347,-54.072264,2.4659167,-0.45343814
204,51.354855,-53.883813,2.5289578,-0.45190782
205,51.098228,-53.690833,2.5926055,-0.45033801
206,50.836491,-53.4933,2.6568096,-0.44872835
207,50.56967,-53.291188,2.7215188,-0.44707849
208,50.297792,-53.084473,2.786681,-0.44538807
209,50.020884,-52.873127,2.852243,-0.44365672
210,49.738975,-52.657125,2.9181507,-0.44188408
211,49.452091,-52.43644,2.9843491,-0.44006978
212,49.160263,-52.211045,3.0507824,-0.43821344
213,48.863518,-51.980912,3.1173937,-0.4363147
214,48.561887,-51.746013,3.1841255,-0.43437318
215,48.2554,-51.506319,3.2509192,-0.4323885
216,47.944088,-51.261803,3.3177156,-0.43036028
217,47.627981,-51.012435,3.3844546,-0.42828815
218,47.307111,-50.758186,3.4510754,-0.42617172
219,46.981511,-50.499027,3.5175162,-0.42401062
220,46.651212,-50.234927,3.5837148,-0.42180447
221,46.316249,-49.965857,3.649608,-0.4195529
222,45.976653,-49.691786,3.7151323,-0.41725553
223,45.632461,-49.412684,3.7802232,-0.41491198
224,45.283705,-49.12852,3.8448156,-0.41252189
225,44.93042,-48.839265,3.9088442,-0.4100849
226,44.572643,-48.544886,3.9722427,-0.40760064
227,44.210409,-48.245353,4.0349445,-0.40506875
228,43.843753,-47.940635,4.0968825,-0.40248888
229,43.472713,-47.630702,4.1579891,-0.39986069
230,43.097326,-47.315522,4.2181965,-0.39718383
231,42.717629,-46.995065,4.2774362,-0.39445798
232,42.333661,-46.6693,4.3356396,-0.39168281
233,41.945459,-46.338197,4.3927377,-0.388858
234,41.553062,-46.001724,4.4486615,-0.38598325
235,41.156511,-45.659852,4.5033416,-0.38305826
236,40.755844,-45.312552,4.5567083,-0.38008274
237,40.351101,-44.959793,4.6086923,-0.37705641
238,39.942323,-44.601546,4.6592237,-0.37397902
239,39.529551,-44.237784,4.7082329,-0.37085031
240,39.112826,-43.868476,4.7556504,-0.36767006
241,38.692189,-43.493596,4.8014066,-0.36443803
242,38.267684,-43.113116,4.8454322,-0.36115402
243,37.839352,-42.72701,4.8876582,-0.35781785
244,37.407236,-42.335251,4.9280156,-0.35442933
245,36.971379,-41.937815,4.9664359,-0.35098831
246,36.531825,-41.534676,5.0028511,-0.34749467
247,36.088618,-41.125811,5.0371934,-0.34394828
248,35.641802,-40.711198,5.0693957,-0.34034904
249,35.191422,-40.290814,5.0993914,-0.33669688
250,34.737523,-39.864637,5.1271145,-0.33299176
251,34.28015,-39.43265,5.1524997,-0.32923363
252,33.819349,-38.994832,5.1754826,-0.32542249
253,33.355166,-38.551166,5.1959992,-0.32155837
254,32.887648,-38.101635,5.213987,-0.31764131
255,32.416841,-37.646225,5.2293839,-0.31367137
256,31.942793,-37.184922,5.242129,-0.30964867
257,31.46555,-36.717712,5.2521626,-0.30557331
258,30.98516,-36.244586,5.259426,-0.30144546
259,30.501672,-35.765534,5.2638616,-0.29726531
260,30.015134,-35.280547,5.2654131,-0.29303306
261,29.525595,-34.789621,5.2640258,-0.28874896
262,29.033103,-34.292749,5.2596459,-0.28441329
263,28.537707,-33.789929,5.2522215,-0.28002636
264,28.039458,-33.28116,5.2417017,-0.27558851
265,27.538405,-32.766443,5.2280377,-0.27110011
266,27.034598,-32.24578,5.2111818,-0.26656158
267,26.528088,-31.719176,5.1910882,-0.26197336
268,26.018925,-31.186638,5.167713,-0.25733593
269,25.50716,-30.648174,5.1410136,-0.25264981
270,24.992844,-30.103794,5.1109497,-0.24791553
271,24.47603,-29.553512,5.0774825,-0.2431337
272,23.956767,-28.997342,5.0405753,-0.23830493
273,23.435109,-28.435302,5.0001933,-0.23342988
274,22.911107,-27.867411,4.9563036,-0.22850925
275,22.384815,-27.29369,4.9088755,-0.22354377
276,21.856283,-26.714164,4.8578804,-0.21853422
277,21.325567,-26.128858,4.8032914,-0.2134814
278,20.792717,-25.537802,4.7450843,-0.20838615
279,20.257789,-24.941025,4.6832367,-0.20324936
280,19.720834,-24.338563,4.6177283,-0.19807195
281,19.181908,-23.730449,4.5485414,-0.19285487
282,18.641063,-23.116724,4.4756603,-0.18759911
283,18.098355,-22.497426,4.3990714,-0.1823057
284,17.553836,-21.8726,4.3187636,-0.17697571
285,17.007562,-21.24229,4.234728,-0.17161023
286,16.459588,-20.606546,4.1469579,-0.16621039
287,15.909967,-19.965416,4.0554491,-0.16077736
288,15.358755,-19.318955,3.9601993,-0.15531234
289,14.806008,-18.667217,3.861209,-0.14981657
290,14.25178,-18.010261,3.7584804,-0.14429131
291,13.696127,-17.348145,3.6520185,-0.13873785
292,13.139104,-16.680934,3.5418303,-0.13315752
293,12.580768,-16.008693,3.427925,-0.12755168
294,12.021173,-15.331487,3.3103143,-0.1219217
295,11.460376,-14.649388,3.1890118,-0.116269
296,10.898433,-13.962466,3.0640334,-0.11059502
297,10.3354,-13.270798,2.9353974,-0.10490122
298,9.7713341,-12.574458,2.8031239,-0.099189078
299,9.2062908,-11.873526,2.6672354,-0.093460106
300,8.6403268,-11.168083,2.5277563,-0.087715833
301,8.0734988,-10.458212,2.3847131,-0.081957807
302,7.5058635,-9.7439979,2.2381345,-0.076187597
303,6.9374775,-9.0255283,2.0880508,-0.070406786
304,6.3683979,-8.3028925,1.9344946,-0.064616975
305,5.7986814,-7.5761817,1.7775003,-0.058819779
306,5.228385,-6.8454891,1.6171041,-0.053016824
307,4.6575658,-6.1109098,1.453344,-0.047209749
308,4.0862809,-5.3725408,1.2862599,-0.041400203
309,3.5145873,-4.6304806,1.1158933,-0.035589843
310,2.9425423,-3.8848296,0.94228738,-0.029780331
311,2.370203,-3.13569,0.76548703,-0.023973336
312,1.7976267,-2.3831653,0.58553865,-0.018170529
313,1.2248706,-1.6273608,0.40249018,-0.012373586
314,0.65199205,-0.86838309,0.21639103,-0.00658418
315,0.079048303,-0.10634035,0.02729205,-0.000803984
316,-0.49390335,0.65865792,-0.16475457,0.004965332
317,-1.0668056,1.4265009,-0.35969532,0.010722101
318,-1.6396012,2.1970766,-0.55747542,0.016464663
319,-2.2122328,2.9702717,-0.75803888,0.022191367
320,-2.7846432,3.7459718,-0.96132857,0.027900568
321,-3.3567752,4.5240614,-1.1672863,0.033590633
322,-3.9285714,5.3044241,-1.3758527,0.039259941
323,-4.4999748,6.0869423,-1.5869675,0.044906885
324,-5.0709283,6.8714978,-1.8005696,0.050529872
325,-5.6413746,7.6579714,-2.0165968,0.056127327
326,-6.2112568,8.446243,-2.2349862,0.06169769
327,-6.7805179,9.2361919,-2.4556741,0.067239422
328,-7.3491009,10.027697,-2.678596,0.072751006
329,-7.916949,10.820636,-2.9036868,0.078230943
330,-8.4840055,11.614886,-3.1308809,0.083677761
331,-9.0502135,12.410325,-3.3601117,0.08909001
332,-9.6155165,13.206829,-3.5913126,0.094466265
333,-10.179858,14.004274,-3.8244161,0.099805131
334,-10.743182,14.802536,-4.0593544,0.10510524
335,-11.305431,15.60149,-4.2960594,0.11036525
336,-11.866549,16.401012,-4.5344627,0.11558384
337,-12.426481,17.200977,-4.7744952,0.12075975
338,-12.985171,18.001259,-5.0160881,0.12589172
339,-13.542562,18.801734,-5.2591719,0.13097854
340,-14.098598,19.602276,-5.5036773,0.13601902
341,-14.653225,20.40276,-5.7495346,0.14101202
342,-15.206387,21.203061,-5.9966742,0.14595644
343,-15.758027,22.003054,-6.2450263,0.15085118
344,-16.308092,22.802614,-6.4945211,0.15569522
345,-16.856527,23.601616,-6.745089,0.16048755
346,-17.403275,24.399936,-6.9966601,0.1652272
347,-17.948284,25.197449,-7.249165,0.16991326
348,-18.491497,25.994031,-7.5025341,0.17454483
349,-19.032862,26.78956,-7.756698,0.17912107
350,-19.572323,27.58391,-8.0115877,0.18364117
351,-20.109827,28.376961,-8.2671342,0.18810435
352,-20.645319,29.168588,-8.5232687,0.1925099
353,-21.178748,29.958671,-8.7799229,0.19685711
354,-21.710058,30.747087,-9.0370286,0.20114536
355,-22.239198,31.533716,-9.294518,0.20537402
356,-22.766114,32.318437,-9.5523236,0.20954253
357,-23.290753,33.101131,-9.8103783,0.21365038
358,-23.813063,33.881678,-10.068615,0.21769706
359,-24.332991,34.65996,-10.326969,0.22168215
360,-24.850487,35.435859,-10.585372,0.22560524
361,-25.365497,36.209258,-10.843761,0.22946596
362,-25.877971,36.98004,-11.102069,0.233264
363,-26.387857,37.74809,-11.360233,0.23699907
364,-26.895105,38.513293,-11.618188,0.24067094
365,-27.399662,39.275534,-11.875872,0.24427939
366,-27.90148,40.034701,-12.133221,0.24782428
367,-28.400508,40.790681,-12.390173,0.25130547
368,-28.896696,41.543363,-12.646667,0.25472289
369,-29.389994,42.292634,-12.90264,0.25807649
370,-29.880353,43.038387,-13.158034,0.26136625
371,-30.367724,43.780512,-13.412787,0.26459222
372,-30.852059,44.5189,-13.666841,0.26775445
373,-31.333308,45.253445,-13.920137,0.27085305
374,-31.811424,45.984041,-14.172617,0.27388815
375,-32.286358,46.710582,-14.424224,0.27685994
376,-32.758065,47.432965,-14.6749,0.27976861
377,-33.226495,48.151086,-14.924591,0.28261441
378,-33.691603,48.864843,-15.17324,0.28539762
379,-34.153341,49.574135,-15.420794,0.28811854
380,-34.611665,50.278862,-15.667197,0.29077751
381,-35.066527,50.978925,-15.912398,0.29337489
382,-35.517883,51.674225,-16.156343,0.2959111
383,-35.965686,52.364667,-16.39898,0.29838656
384,-36.409894,53.050153,-16.64026,0.30080172
385,-36.85046,53.73059,-16.88013,0.30315708
386,-37.287341,54.405884,-17.118542,0.30545315
387,-37.720494,55.075941,-17.355448,0.30769046
388,-38.149874,55.740672,-17.590797,0.30986957
389,-38.57544,56.399984,-17.824544,0.31199109
390,-38.997148,57.05379,-18.056642,0.31405562
391,-39.414957,57.702001,-18.287044,0.31606379
392,-39.828824,58.344529,-18.515706,0.31801626
393,-40.238708,58.98129,-18.742583,0.31991371
394,-40.644568,59.612199,-18.967631,0.32175683
395,-41.046364,60.237171,-19.190807,0.32354635
396,-41.444055,60.856125,-19.41207,0.32528299
397,-41.837602,61.468979,-19.631377,0.32696751
398,-42.226965,62.075654,-19.848689,0.32860068
399,-42.612106,62.676069,-20.063964,0.33018327
400,-42.992985,63.270149,-20.277164,0.33171609
401,-43.369565,63.857815,-20.48825,0.33319995
402,-43.741808,64.438992,-20.697184,0.33463567
403,-44.109677,65.013607,-20.90393,0.33602408
404,-44.473135,65.581585,-21.10845,0.33736604
405,-44.832146,66.142856,-21.31071,0.3386624
406,-45.186674,66.697348,-21.510675,0.33991401
407,-45.536683,67.244992,-21.708309,0.34112177
408,-45.882138,67.785719,-21.903581,0.34228653
409,-46.223005,68.319461,-22.096456,0.3434092
410,-46.55925,68.846154,-22.286904,0.34449067
411,-46.890839,69.365731,-22.474892,0.34553182
412,-47.217739,69.878129,-22.66039,0.34653356
413,-47.539917,70.383285,-22.843368,0.34749679
414,-47.857342,70.881138,-23.023796,0.34842242
415,-48.16998,71.371627,-23.201647,0.34931135
416,-48.477802,71.854694,-23.376892,0.35016449
417,-48.780776,72.330279,-23.549504,0.35098274
418,-49.078872,72.798327,-23.719456,0.35176701
419,-49.37206,73.258782,-23.886722,0.35251819
420,-49.66031,73.711588,-24.051277,0.35323719
421,-49.943595,74.156692,-24.213097,0.3539249
422,-50.221886,74.594042,-24.372156,0.35458222
423,-50.495154,75.023587,-24.528433,0.35521003
424,-50.763373,75.445276,-24.681903,0.3558092
425,-51.026516,75.859061,-24.832545,0.35638061
426,-51.284556,76.264894,-24.980338,0.35692514
427,-51.537467,76.662727,-25.12526,0.35744363
428,-51.785225,77.052515,-25.26729,0.35793693
429,-52.027805,77.434214,-25.40641,0.35840589
430,-52.265181,77.807781,-25.542599,0.35885134
431,-52.497332,78.173171,-25.67584,0.35927409
432,-52.724232,78.530346,-25.806113,0.35967495
433,-52.94586,78.879263,-25.933403,0.36005473
434,-53.162194,79.219884,-26.05769,0.3604142
435,-53.373211,79.552172,-26.17896,0.36075414
436,-53.578892,79.876088,-26.297196,0.36107531
437,-53.779214,80.191597,-26.412383,0.36137844
438,-53.974158,80.498664,-26.524506,0.36166428
439,-54.163705,80.797255,-26.63355,0.36193353
440,-54.347836,81.087338,-26.739502,0.3621869
441,-54.526532,81.36888,-26.842348,0.36242506
442,-54.699775,81.641851,-26.942076,0.3626487
443,-54.867549,81.906221,-27.038673,0.36285845
444,-55.029836,82.161962,-27.132126,0.36305495
445,-55.186619,82.409046,-27.222426,0.36323882
446,-55.337885,82.647445,-27.30956,0.36341065
447,-55.483616,82.877135,-27.393519,0.36357103
448,-55.623799,83.098091,-27.474292,0.36372051
449,-55.75842,83.310289,-27.551869,0.36385964
450,-55.887465,83.513707,-27.626242,0.36398894
451,-56.010921,83.708322,-27.697401,0.36410891
452,-56.128777,83.894115,-27.765338,0.36422004
453,-56.241019,84.071065,-27.830046,0.36432279
454,-56.347637,84.239154,-27.891517,0.36441759
455,-56.448621,84.398364,-27.949743,0.36450487
456,-56.54396,84.548679,-28.004719,0.36458504
457,-56.633644,84.690082,-28.056437,0.36465846
458,-56.717666,84.822559,-28.104893,0.3647255
459,-56.796015,84.946095,-28.15008,0.36478649
460,-56.868685,85.060679,-28.191994,0.36484174
461,-56.935668,85.166297,-28.230629,0.36489155
462,-56.996958,85.262939,-28.265982,0.36493619
463,-57.052548,85.350595,-28.298048,0.36497589
464,-57.102432,85.429256,-28.326824,0.36501089
465,-57.146607,85.498914,-28.352307,0.36504138
466,-57.185067,85.55956,-28.374494,0.36506755
467,-57.217808,85.61119,-28.393382,0.36508955
468,-57.244828,85.653798,-28.40897,0.36510751
469,-57.266123,85.687379,-28.421255,0.36512154
470,-57.281692,85.711929,-28.430237,0.36513173
471,-57.291532,85.727447,-28.435915,0.36513814
472,-57.295644,85.73393,-28.438287,0.36514082
473,-57.294026,85.731379,-28.437353,0.36513976
474,-57.286678,85.719793,-28.433114,0.36513498
475,-57.273602,85.699173,-28.42557,0.36512645
476,-57.254799,85.669522,-28.414722,0.36511409
477,-57.23027,85.630842,-28.400572,0.36509786
478,-57.200019,85.583138,-28.383119,0.36507763
479,-57.164047,85.526415,-28.362368,0.36505329
480,-57.122359,85.460678,-28.338319,0.3650247
481,-57.074959,85.385934,-28.310976,0.36499169
482,-57.021851,85.302192,-28.280341,0.36495406
483,-56.963041,85.209459,-28.246418,0.3649116
484,-56.898535,85.107746,-28.209211,0.36486407
485,-56.828339,84.997062,-28.168723,0.36481122
486,-56.752461,84.877421,-28.12496,0.36475277
487,-56.670907,84.748833,-28.077926,0.3646884
488,-56.583686,84.611313,-28.027627,0.3646178
489,-56.490807,84.464875,-27.974068,0.36454061
490,-56.392278,84.309534,-27.917256,0.36445648
491,-56.288111,84.145307,-27.857196,0.36436499
492,-56.178315,83.972211,-27.793896,0.36426576
493,-56.062901,83.790264,-27.727363,0.36415833
494,-55.94188,83.599486,-27.657605,0.36404227
495,-55.815266,83.399896,-27.58463,0.36391709
496,-55.68307,83.191516,-27.508446,0.3637823
497,-55.545306,82.974369,-27.429063,0.36363739
498,-55.401987,82.748477,-27.34649,0.36348182
499,-55.253129,82.513865,-27.260736,0.36331504
500,-55.098745,82.270557,-27.171813,0.36313648
501,-54.938851,82.018581,-27.07973,0.36294555
502,-54.773463,81.757963,-26.9845,0.36274165
503,-54.602598,81.488731,-26.886133,0.36252413
504,-54.426273,81.210915,-26.784643,0.36229237
505,-54.244505,80.924546,-26.680041,0.36204571
506,-54.057313,80.629653,-26.572341,0.36178345
507,-53.864715,80.326271,-26.461556,0.36150492
508,-53.666731,80.014431,-26.347701,0.3612094
509,-53.46338,79.69417,-26.23079,0.36089617
510,-53.254683,79.365521,-26.110838,0.3605645
511,-53.04066,79.028522,-25.987862,0.36021362
512,-52.821333,78.68321,-25.861877,0.35984278
513,-52.596724,78.329624,-25.7329,0.35945119
514,-52.366856,77.967804,-25.600948,0.35903806
515,-52.131751,77.597791,-25.46604,0.35860259
516,-51.891433,77.219626,-25.328193,0.35814396
517,-51.645926,76.833353,-25.187427,0.35766136
518,-51.395254,76.439015,-25.043761,0.35715393
519,-51.139442,76.036658,-24.897216,0.35662084
520,-50.878517,75.626328,-24.747811,0.35606124
521,-50.612504,75.208073,-24.595569,0.35547425
522,-50.34143,74.781941,-24.440511,0.35485901
523,-50.065322,74.347981,-24.282659,0.35421465
524,-49.784207,73.906245,-24.122038,0.35354027
525,-49.498114,73.456784,-23.95867,0.352835
526,-49.207071,72.999652,-23.792581,0.35209793
527,-48.911107,72.534902,-23.623795,0.35132817
528,-48.610252,72.06259,-23.452337,0.35052482
529,-48.304537,71.582772,-23.278235,0.34968698
530,-47.993991,71.095505,-23.101515,0.34881374
531,-47.678645,70.60085,-22.922205,0.34790419
532,-47.358532,70.098864,-22.740332,0.34695744
533,-47.033683,69.58961,-22.555927,0.34597256
534,-46.70413,69.07315,-22.369019,0.34494867
535,-46.369908,68.549546,-22.179638,0.34388486
536,-46.031048,68.018864,-21.987816,0.34278024
537,-45.687585,67.481168,-21.793583,0.3416339
538,-45.339554,66.936526,-21.596973,0.34044496
539,-44.986988,66.385006,-21.398018,0.33921254
540,-44.629924,65.826677,-21.196753,0.33793576
541,-44.268397,65.261609,-20.993212,0.33661376
542,-43.902443,64.689873,-20.78743,0.33524567
543,-43.532099,64.111543,-20.579444,0.33383064
